Source_Side,Status,Index_Entry,CIDOC_Type,Manual_Name,Manual_QID,Match_Type,File_Code,Extraction_Reason,Normalized_Name
Manual,Unmatched (Manual),,,Gallery of the Aeneid,G74,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Gallery of the Aeneid
Manual,Unmatched (Manual),,,Gaspare Partridge,R65,,name-English_table.csv,Unmatched Manual & Non-Q ID,Gaspare Partridge
Manual,Unmatched (Manual),,,George Knox,R66,,name-English_table.csv,Unmatched Manual & Non-Q ID,George Knox
Manual,Unmatched (Manual),,,Gerald Burden,R67,,name-English_table.csv,Unmatched Manual & Non-Q ID,Gerald Burden
Manual,Unmatched (Manual),,,Gerolamo Nappi,R69,,name-English_table.csv,Unmatched Manual & Non-Q ID,Gerolamo Nappi
Manual,Unmatched (Manual),,,Giacomo Storti,R71,,name-English_table.csv,Unmatched Manual & Non-Q ID,Giacomo Storti
Manual,Unmatched (Manual),,,Gio. Gasparo Baldoini,R73,,name-English_table.csv,Unmatched Manual & Non-Q ID,Gio. Gasparo Baldoini
Manual,Unmatched (Manual),,,Giorgio Casini,R74,,name-English_table.csv,Unmatched Manual & Non-Q ID,Giorgio Casini
Manual,Unmatched (Manual),,,Giovanni Antonio Armanni,R76,,name-English_table.csv,Unmatched Manual & Non-Q ID,Giovanni Antonio Armanni
Manual,Unmatched (Manual),,,Giovanni Battista Fontanella,R78,,name-English_table.csv,Unmatched Manual & Non-Q ID,Giovanni Battista Fontanella
Manual,Unmatched (Manual),,,Giovanni Vianello,R84,,name-English_table.csv,Unmatched Manual & Non-Q ID,Giovanni Vianello
Manual,Unmatched (Manual),,,Giovanni da Venezia,R80,,name-English_table.csv,Unmatched Manual & Non-Q ID,Giovanni da Venezia
Manual,Unmatched (Manual),,,Girl at Her Toilet,A374,,work-English_table.csv,Unmatched Manual & Non-Q ID,Girl at Her Toilet
Manual,Unmatched (Manual),,,Girl with a Basket of Chickens,A381,,work-English_table.csv,Unmatched Manual & Non-Q ID,Girl with a Basket of Chickens
Manual,Unmatched (Manual),,,Giuho Pisano,R86,,name-English_table.csv,Unmatched Manual & Non-Q ID,Giuho Pisano
Manual,Unmatched (Manual),,,Giulio della Greca,R87,,name-English_table.csv,Unmatched Manual & Non-Q ID,Giulio della Greca
Manual,Unmatched (Manual),,,Giuseppe Antonio Lotti,R88,,name-English_table.csv,Unmatched Manual & Non-Q ID,Giuseppe Antonio Lotti
Manual,Unmatched (Manual),,,Giuseppe Fochessati,R89,,name-English_table.csv,Unmatched Manual & Non-Q ID,Giuseppe Fochessati
Manual,Unmatched (Manual),,,Giuseppe Lorenzo Moncallero,R90,,name-English_table.csv,Unmatched Manual & Non-Q ID,Giuseppe Lorenzo Moncallero
Manual,Unmatched (Manual),,,Giuseppe Nicoletti,R92,,name-English_table.csv,Unmatched Manual & Non-Q ID,Giuseppe Nicoletti
Manual,Unmatched (Manual),,,Giuseppe Toninotto,R94,,name-English_table.csv,Unmatched Manual & Non-Q ID,Giuseppe Toninotto
Manual,Unmatched (Manual),,,Gloria Chiarini de Anna,R95,,name-English_table.csv,Unmatched Manual & Non-Q ID,Gloria Chiarini de Anna
Manual,Unmatched (Manual),,,Glorification of the Pisani family,A401,,work-English_table.csv,Unmatched Manual & Non-Q ID,Glorification of the Pisani family
Manual,Unmatched (Manual),,,Glory of Venice,A385,,work-English_table.csv,Unmatched Manual & Non-Q ID,Glory of Venice
Manual,Unmatched (Manual),,,God creating the Angels and Parnassus with Apollo and the Muses,A410,,work-English_table.csv,Unmatched Manual & Non-Q ID,God creating the Angels and Parnassus with Apollo and the Muses
Manual,Unmatched (Manual),,,Godolphin,A435,,work-English_table.csv,Unmatched Manual & Non-Q ID,Godolphin
Manual,Unmatched (Manual),,,Gordon Albion,R96,,name-English_table.csv,Unmatched Manual & Non-Q ID,Gordon Albion
Manual,Unmatched (Manual),,,Gran Tempio Antico,A111,,work-English_table.csv,Unmatched Manual & Non-Q ID,Gran Tempio Antico
Manual,Unmatched (Manual),,,Grand Prince Ferdinando of Tuscany,A112,,work-English_table.csv,Unmatched Manual & Non-Q ID,Grand Prince Ferdinando of Tuscany
Manual,Unmatched (Manual),,,Guglielmo Bauer,R97,,name-English_table.csv,Unmatched Manual & Non-Q ID,Guglielmo Bauer
Manual,Unmatched (Manual),,,Guidalocti Franchini,R98,,name-English_table.csv,Unmatched Manual & Non-Q ID,Guidalocti Franchini
Manual,Unmatched (Manual),,,Gymnasium zum Grauen Kloster,A113,,work-English_table.csv,Unmatched Manual & Non-Q ID,Gymnasium zum Grauen Kloster
Manual,Unmatched (Manual),,,Gymnasium zum Grauen Kloster,A306,,work-English_table.csv,Unmatched Manual & Non-Q ID,Gymnasium zum Grauen Kloster
Manual,Unmatched (Manual),,,Gypsy Woman with Soldiers,A382,,work-English_table.csv,Unmatched Manual & Non-Q ID,Gypsy Woman with Soldiers
Manual,Unmatched (Manual),,,Hebrew Women singing after crossing the Red Sea,A352,,work-English_table.csv,Unmatched Manual & Non-Q ID,Hebrew Women singing after crossing the Red Sea
Manual,Unmatched (Manual),,,Hermit,A411,,work-English_table.csv,Unmatched Manual & Non-Q ID,Hermit
Manual,Unmatched (Manual),,,Heroes approaching the Temple of Immortality,A114,,work-English_table.csv,Unmatched Manual & Non-Q ID,Heroes approaching the Temple of Immortality
Manual,Unmatched (Manual),,,Hilda Finberg,R99,,name-English_table.csv,Unmatched Manual & Non-Q ID,Hilda Finberg
Manual,Unmatched (Manual),,,Historic e di Maniera Veneziana,A115,,work-English_table.csv,Unmatched Manual & Non-Q ID,Historic e di Maniera Veneziana
Manual,Unmatched (Manual),,,Idyll,A366,,work-English_table.csv,Unmatched Manual & Non-Q ID,Idyll
Manual,Unmatched (Manual),,,Il Frappatore,A346,,work-English_table.csv,Unmatched Manual & Non-Q ID,Il Frappatore
Manual,Unmatched (Manual),,,Illustrations for De Bello Belgico,A116,,work-English_table.csv,Unmatched Manual & Non-Q ID,Illustrations for De Bello Belgico
Manual,Unmatched (Manual),,,Illustrations for De Bello Belgico,A307,,work-English_table.csv,Unmatched Manual & Non-Q ID,Illustrations for De Bello Belgico
Manual,Unmatched (Manual),,,Illustrations for Latin Poems,A117,,work-English_table.csv,Unmatched Manual & Non-Q ID,Illustrations for Latin Poems
Manual,Unmatched (Manual),,,Images of Palladian Architecture,A118,,work-English_table.csv,Unmatched Manual & Non-Q ID,Images of Palladian Architecture
Manual,Unmatched (Manual),,,Incisa Della Rocchetta,A120,,work-English_table.csv,Unmatched Manual & Non-Q ID,Incisa Della Rocchetta
Manual,Unmatched (Manual),,,Innocenzo,R100,,name-English_table.csv,Unmatched Manual & Non-Q ID,Innocenzo
Manual,Unmatched (Manual),,,Interior of S. Andrea al Quirinale,A121,,work-English_table.csv,Unmatched Manual & Non-Q ID,Interior of S. Andrea al Quirinale
Manual,Unmatched (Manual),,,Interior of the Pantheon,A436,,work-English_table.csv,Unmatched Manual & Non-Q ID,Interior of the Pantheon
Manual,Unmatched (Manual),,,Iris Appearing to Turnus,A437,,work-English_table.csv,Unmatched Manual & Non-Q ID,Iris Appearing to Turnus
Manual,Unmatched (Manual),,,Jacob Ghibbesio,R101,,name-English_table.csv,Unmatched Manual & Non-Q ID,Jacob Ghibbesio
Manual,Unmatched (Manual),,,Jacob and the Angel,A122,,work-English_table.csv,Unmatched Manual & Non-Q ID,Jacob and the Angel
Manual,Unmatched (Manual),,,Jacob's Ladder,A123,,work-English_table.csv,Unmatched Manual & Non-Q ID,Jacob's Ladder
Manual,Unmatched (Manual),,,Jacopo Pedozzi,R102,,name-English_table.csv,Unmatched Manual & Non-Q ID,Jacopo Pedozzi
Manual,Unmatched (Manual),,,Jacques Duyvdant,R103,,name-English_table.csv,Unmatched Manual & Non-Q ID,Jacques Duyvdant
Manual,Unmatched (Manual),,,Jael Hammering a nail into Sisera,A325,,work-English_table.csv,Unmatched Manual & Non-Q ID,Jael Hammering a nail into Sisera
Manual,Unmatched (Manual),,,Jan Niceo Eritreo,R106,,name-English_table.csv,Unmatched Manual & Non-Q ID,Jan Niceo Eritreo
Manual,Unmatched (Manual),,,Jesuit Archives,G165,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Jesuit Archives
Manual,Unmatched (Manual),,,Jesuit church,G99,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Jesuit church
Manual,Unmatched (Manual),,,Jesus Church,G85,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Jesus Church
Manual,Unmatched (Manual),,,Joachim von Derschau,R108,,name-English_table.csv,Unmatched Manual & Non-Q ID,Joachim von Derschau
Manual,Unmatched (Manual),,,Job and Wife and Isaac blessing Jacob,A124,,work-English_table.csv,Unmatched Manual & Non-Q ID,Job and Wife and Isaac blessing Jacob
Manual,Unmatched (Manual),,,John Bryan Shipley,R109,,name-English_table.csv,Unmatched Manual & Non-Q ID,John Bryan Shipley
Manual,Unmatched (Manual),,,John Bryson,R110,,name-English_table.csv,Unmatched Manual & Non-Q ID,John Bryson
Manual,Unmatched (Manual),,,John Edward Sweetman,R111,,name-English_table.csv,Unmatched Manual & Non-Q ID,John Edward Sweetman
Manual,Unmatched (Manual),,,Joint caricature of Simonelli and Mola,A355,,work-English_table.csv,Unmatched Manual & Non-Q ID,Joint caricature of Simonelli and Mola
Manual,Unmatched (Manual),,,Joint caricature of Simonelli and Mola,A356,,work-English_table.csv,Unmatched Manual & Non-Q ID,Joint caricature of Simonelli and Mola
Manual,Unmatched (Manual),,,Joseph Sold by his Brothers,A126,,work-English_table.csv,Unmatched Manual & Non-Q ID,Joseph Sold by his Brothers
Manual,Unmatched (Manual),,,Joseph Valfrey,R112,,name-English_table.csv,Unmatched Manual & Non-Q ID,Joseph Valfrey
Manual,Unmatched (Manual),,,Joseph and Potiphar's Wife,A125,,work-English_table.csv,Unmatched Manual & Non-Q ID,Joseph and Potiphar's Wife
Manual,Unmatched (Manual),,,Judith with the Head of Holofernes,A340,,work-English_table.csv,Unmatched Manual & Non-Q ID,Judith with the Head of Holofernes
Manual,Unmatched (Manual),,,Judith with the head of Holofernes,A341,,work-English_table.csv,Unmatched Manual & Non-Q ID,Judith with the head of Holofernes
Manual,Unmatched (Manual),,,"Juno, Goddess of Air",A438,,work-English_table.csv,Unmatched Manual & Non-Q ID,"Juno, Goddess of Air"
Manual,Unmatched (Manual),,,Jupiter among the Corybantes,A323,,work-English_table.csv,Unmatched Manual & Non-Q ID,Jupiter among the Corybantes
Manual,Unmatched (Manual),,,Jupiter giving Suck,A127,,work-English_table.csv,Unmatched Manual & Non-Q ID,Jupiter giving Suck
Manual,Unmatched (Manual),,,Jupiter handed over by Cybele to the Corybantes to be Fed,A348,,work-English_table.csv,Unmatched Manual & Non-Q ID,Jupiter handed over by Cybele to the Corybantes to be Fed
Manual,Unmatched (Manual),,,Jupiter sending down his Thunder bolts on the Gods,A128,,work-English_table.csv,Unmatched Manual & Non-Q ID,Jupiter sending down his Thunder bolts on the Gods
Manual,Unmatched (Manual),,,Justice,A129,,work-English_table.csv,Unmatched Manual & Non-Q ID,Justice
Manual,Unmatched (Manual),,,Justice Embracing Peace,A414,,work-English_table.csv,Unmatched Manual & Non-Q ID,Justice Embracing Peace
Manual,Unmatched (Manual),,,King George I,A412,,work-English_table.csv,Unmatched Manual & Non-Q ID,King George I
Manual,Unmatched (Manual),,,King Midas,A130,,work-English_table.csv,Unmatched Manual & Non-Q ID,King Midas
Manual,Unmatched (Manual),,,King Solomon Bathing,A131,,work-English_table.csv,Unmatched Manual & Non-Q ID,King Solomon Bathing
Manual,Unmatched (Manual),,,Kufürst Clemens August,A132,,work-English_table.csv,Unmatched Manual & Non-Q ID,Kufürst Clemens August
Manual,Unmatched (Manual),,,Kunstsammlungen,G75,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Kunstsammlungen
Manual,Unmatched (Manual),,,L'Inondazione del Tevere,A394,,work-English_table.csv,Unmatched Manual & Non-Q ID,L'Inondazione del Tevere
Manual,Unmatched (Manual),,,"La Beata Vergine in Egitto, e S. Giuseppe",A133,,work-English_table.csv,Unmatched Manual & Non-Q ID,"La Beata Vergine in Egitto, e S. Giuseppe"
Manual,Unmatched (Manual),,,La Burla del Piovano Arlotto,A326,,work-English_table.csv,Unmatched Manual & Non-Q ID,La Burla del Piovano Arlotto
Manual,Unmatched (Manual),,,La Chiesa di Gesù Cristo vendicata ne' suoi contrasegni ne' suoi dogmi,A134,,work-English_table.csv,Unmatched Manual & Non-Q ID,La Chiesa di Gesù Cristo vendicata ne' suoi contrasegni ne' suoi dogmi
Manual,Unmatched (Manual),,,La Fiera dell' Impruneta,A322,,work-English_table.csv,Unmatched Manual & Non-Q ID,La Fiera dell' Impruneta
Manual,Unmatched (Manual),,,La Galleria di Minervat VI,G168,,gio-English_table.csv,Unmatched Manual & Non-Q ID,La Galleria di Minervat VI
Manual,Unmatched (Manual),,,La Notte,A135,,work-English_table.csv,Unmatched Manual & Non-Q ID,La Notte
Manual,Unmatched (Manual),,,La rissa all'Ambasciata di Spagna,A136,,work-English_table.csv,Unmatched Manual & Non-Q ID,La rissa all'Ambasciata di Spagna
Manual,Unmatched (Manual),,,Lamport Hall,R113,,name-English_table.csv,Unmatched Manual & Non-Q ID,Lamport Hall
Manual,Unmatched (Manual),,,Landscape with Man fleeing from Serpent,A137,,work-English_table.csv,Unmatched Manual & Non-Q ID,Landscape with Man fleeing from Serpent
Manual,Unmatched (Manual),,,Landscape with Man killed by a Snake,A138,,work-English_table.csv,Unmatched Manual & Non-Q ID,Landscape with Man killed by a Snake
Manual,Unmatched (Manual),,,Landscape with Rural Dance,A139,,work-English_table.csv,Unmatched Manual & Non-Q ID,Landscape with Rural Dance
Manual,Unmatched (Manual),,,Landscape with Woman washing her Feet,A140,,work-English_table.csv,Unmatched Manual & Non-Q ID,Landscape with Woman washing her Feet
Manual,Unmatched (Manual),,,Landscape with figures and animals,A391,,work-English_table.csv,Unmatched Manual & Non-Q ID,Landscape with figures and animals
Manual,Unmatched (Manual),,,Lazzaro Rivera,R114,,name-English_table.csv,Unmatched Manual & Non-Q ID,Lazzaro Rivera
Manual,Unmatched (Manual),,,Le Artiche vanno per le vie nella citta di Venezia,A371,,work-English_table.csv,Unmatched Manual & Non-Q ID,Le Artiche vanno per le vie nella citta di Venezia
Manual,Unmatched (Manual),,,Le Fabbriche e Vedute di Venetia,A392,,work-English_table.csv,Unmatched Manual & Non-Q ID,Le Fabbriche e Vedute di Venetia
Manual,Unmatched (Manual),,,Leda,A141,,work-English_table.csv,Unmatched Manual & Non-Q ID,Leda
Manual,Unmatched (Manual),,,Leonardo Pasqueti,R115,,name-English_table.csv,Unmatched Manual & Non-Q ID,Leonardo Pasqueti
Manual,Unmatched (Manual),,,Leto turning the Shepherds into Frogs,A318,,work-English_table.csv,Unmatched Manual & Non-Q ID,Leto turning the Shepherds into Frogs
Manual,Unmatched (Manual),,,Library of King's College,G153,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Library of King's College
Manual,Unmatched (Manual),,,Life of Christ series,A142,,work-English_table.csv,Unmatched Manual & Non-Q ID,Life of Christ series
Manual,Unmatched (Manual),,,Lina Livan,R118,,name-English_table.csv,Unmatched Manual & Non-Q ID,Lina Livan
Manual,Unmatched (Manual),,,Lita-Rose Betcherman,R119,,name-English_table.csv,Unmatched Manual & Non-Q ID,Lita-Rose Betcherman
Manual,Unmatched (Manual),,,Lorenzo Rossi,R124,,name-English_table.csv,Unmatched Manual & Non-Q ID,Lorenzo Rossi
Manual,Unmatched (Manual),,,Louis Bordet,R125,,name-English_table.csv,Unmatched Manual & Non-Q ID,Louis Bordet
Manual,Unmatched (Manual),,,Louis Demonts,R126,,name-English_table.csv,Unmatched Manual & Non-Q ID,Louis Demonts
Manual,Unmatched (Manual),,,Louis XIV,A143,,work-English_table.csv,Unmatched Manual & Non-Q ID,Louis XIV
Manual,Unmatched (Manual),,,Luca Bartolotti,R127,,name-English_table.csv,Unmatched Manual & Non-Q ID,Luca Bartolotti
Manual,Unmatched (Manual),,,Luca Ombrosi,R128,,name-English_table.csv,Unmatched Manual & Non-Q ID,Luca Ombrosi
Manual,Unmatched (Manual),,,Lucchese community,G12,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Lucchese community
Manual,Unmatched (Manual),,,Lucien Marcheix,R129,,name-English_table.csv,Unmatched Manual & Non-Q ID,Lucien Marcheix
Manual,Unmatched (Manual),,,Luigi Ferrari,R132,,name-English_table.csv,Unmatched Manual & Non-Q ID,Luigi Ferrari
Manual,Unmatched (Manual),,,Luigi Teodoli,R134,,name-English_table.csv,Unmatched Manual & Non-Q ID,Luigi Teodoli
Manual,Unmatched (Manual),,,M. de Bordeaux,R107,,name-English_table.csv,Unmatched Manual & Non-Q ID,M. de Bordeaux
Manual,Unmatched (Manual),,,Madonna,A309,,work-English_table.csv,Unmatched Manual & Non-Q ID,Madonna
Manual,Unmatched (Manual),,,Madonna and Child,A310,,work-English_table.csv,Unmatched Manual & Non-Q ID,Madonna and Child
Manual,Unmatched (Manual),,,Madonna of the Rosary with Saints Dominic and Catherine,A379,,work-English_table.csv,Unmatched Manual & Non-Q ID,Madonna of the Rosary with Saints Dominic and Catherine
Manual,Unmatched (Manual),,,Maecenas,A363,,work-English_table.csv,Unmatched Manual & Non-Q ID,Maecenas
Manual,Unmatched (Manual),,,Maestro Valerio Antonio Zarzabini,R135,,name-English_table.csv,Unmatched Manual & Non-Q ID,Maestro Valerio Antonio Zarzabini
Manual,Unmatched (Manual),,,Main Dome Frescoes of the Church of the Gesù,A144,,work-English_table.csv,Unmatched Manual & Non-Q ID,Main Dome Frescoes of the Church of the Gesù
Manual,Unmatched (Manual),,,Malborough Fine Art Ltd,G157,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Malborough Fine Art Ltd
Manual,Unmatched (Manual),,,Malcolm Campbell,R136,,name-English_table.csv,Unmatched Manual & Non-Q ID,Malcolm Campbell
Manual,Unmatched (Manual),,,Marcello Sacchetti,A370,,work-English_table.csv,Unmatched Manual & Non-Q ID,Marcello Sacchetti
Manual,Unmatched (Manual),,,Marchese Girolamo Durazzo,R137,,name-English_table.csv,Unmatched Manual & Non-Q ID,Girolamo Durazzo
Manual,Unmatched (Manual),,,Marchigian town,G65,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Marchigian town
Manual,Unmatched (Manual),,,Marco Fantuzzi,R139,,name-English_table.csv,Unmatched Manual & Non-Q ID,Marco Fantuzzi
Manual,Unmatched (Manual),,,Marco Foscarini's palace,G96,,gio-English_table.csv,Unmatched Manual & Non-Q ID,Marco Foscarini's palace
Manual,Unmatched (Manual),,,Maresca di Serracapmula,R140,,name-English_table.csv,Unmatched Manual & Non-Q ID,Maresca di Serracapmula
Manual,Unmatched (Manual),,,Maria Caterina,R141,,name-English_table.csv,Unmatched Manual & Non-Q ID,Maria Caterina
Manual,Unmatched (Manual),,,Maria Elena Ghelli,R142,,name-English_table.csv,Unmatched Manual & Non-Q ID,Maria Elena Ghelli
Manual,Unmatched (Manual),,,Maria Pamfili,R144,,name-English_table.csv,Unmatched Manual & Non-Q ID,Maria Pamfili
Manual,Unmatched (Manual),,,Mario D'Orsi,R145,,name-English_table.csv,Unmatched Manual & Non-Q ID,Mario D'Orsi
Manual,Unmatched (Manual),,,Marriage Allegory of the Rezzonico Family,A145,,work-English_table.csv,Unmatched Manual & Non-Q ID,Marriage Allegory of the Rezzonico Family
Manual,Unmatched (Manual),,,Marshal Schulenburg,A362,,work-English_table.csv,Unmatched Manual & Non-Q ID,Marshal Schulenburg
Manual,Unmatched (Manual),,,Martirii patiti da Santi Martiri per La confessione di Christo,A146,,work-English_table.csv,Unmatched Manual & Non-Q ID,Martirii patiti da Santi Martiri per La confessione di Christo
Manual,Unmatched (Manual),,,María Antonieta Gatas,R146,,name-English_table.csv,Unmatched Manual & Non-Q ID,María Antonieta Gatas
Manual,Unmatched (Manual),,,Masanella,A147,,work-English_table.csv,Unmatched Manual & Non-Q ID,Masanella
Manual,Unmatched (Manual),,,Massacre of the Innocents,A148,,work-English_table.csv,Unmatched Manual & Non-Q ID,Massacre of the Innocents
Manual,Unmatched (Manual),,,Massacre of the Innocents,A304,,work-English_table.csv,Unmatched Manual & Non-Q ID,Massacre of the Innocents
